Engine_ID,RUL,Health_State,Flight_cycle_number,Cycle_Percentage,Cycle_Log,Cycle_Squared,Engine_Max_Cycle,HPC_outlet_temperature_R_cummax,LPC_outlet_temperature_R_cummax,Fan_stall_margin_cumsum,HPT_outlet_temperature_R_cumsum,LPC_stall_margin,LPC_outlet_temperature_R_cumsum,HPC_outlet_temperature_R_cumsum,HPT_outlet_temperature_R_rolling_max_10,Fan_stall_margin_rolling_max_5,HPT_outlet_temperature_R_rolling_max_5,Temp_Ratio_HPC_LPC,Fan_stall_margin_rolling_max_10,HPC_outlet_temperature_R_rolling_max_10,LPC_outlet_temperature_R_rolling_max_10,Press_Ratio_Fan,Fan_stall_margin_trend_2nd
232,125,2,148,0.30942871421220447,0.2345414297657498,0.3295963295963296,-0.020202020202020204,-1.6112781954887236,-1.6302460202604812,-0.802891037688122,-0.7975787531262175,-0.501373229257021,-0.6459931913506948,-0.6457923513303059,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-0.6922919626262833,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.33699167887651044,0.0
97,72,1,190,0.6769809449991983,0.45940556195687915,0.8548488548488549,-0.04040404040404041,0.6962406015037611,0.7988422575976856,-0.7996364494869591,-0.7911252569069743,0.5622289679097987,-0.6043374897857917,-0.6041817101403405,-0.7582417582416251,0.31578947368383264,-0.3448275862068526,-0.38018603937492307,0.0666666666652519,1.77580071174381,1.8566978193145967,-0.8906643076327652,0.0
194,61,1,84,0.3692932945333685,-0.2737201049831065,-0.21978021978021978,-1.2424242424242424,-1.6112781954887236,-1.6302460202604812,-0.800821831965897,-0.7935651974360396,-0.8643394044521626,-0.6266070560121262,-0.626459500785492,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-0.8579456453097958,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.15265529538606118,0.0
114,158,2,3,-0.9091903773482055,-2.1198157098983583,-0.4805194805194805,-0.6565656565656566,-1.6112781954887236,-1.6302460202604812,-0.8026861841069882,-0.7971930221048986,-0.7155969933506874,-0.6404228373651168,-0.6402367899524093,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-0.762804486190683,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.1953390650485173,0.0
251,167,2,99,-0.10822863591033112,-0.12655664681175177,-0.11821511821511821,-0.010101010101010102,-0.0736842105263174,0.004341534008695592,-0.7586125820608148,-0.752398699395909,0.4627782596126005,-0.585666287311176,-0.5854640481502946,-0.86813186813175,-0.42105263157844347,-0.4310344827585903,-0.3434089404542364,-0.8666666666694962,-0.04626334519572882,0.1464174454828729,-0.7223619826942745,0.0
133,403,2,86,-0.5440654566412364,-0.2526606488761493,-0.2072002072002072,2.0454545454545454,-1.6112781954887236,-1.6302460202604812,-0.8028880848437091,-0.797594796188587,-0.5787077189939319,-0.6460386152619404,-0.6458080716511262,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,0.21627009681743734,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.279711386946065,0.0
49,395,2,51,-0.6739047213216314,-0.7186973939279814,-0.38461538461538464,1.595959595959596,-1.6112781954887236,-1.6302460202604812,-0.8028871620798302,-0.7976101417265056,-0.48995374385661666,-0.6459141932441805,-0.6457493824533971,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-1.782863210815949,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.2572637049733222,0.0
41,209,2,7,-0.8882424683544151,-2.1198157098983583,-0.479039479039479,0.2222222222222222,-0.027067669172941997,-0.12011577424022157,-0.7996390332258204,-0.7911238618580726,0.40250072275223464,-0.6049645372562475,-0.6046858084279784,-0.7362637362636251,-0.42105263157844347,-0.3275862068965247,0.5533559591073705,-0.8666666666694962,0.0640569395017628,-0.12149532710279812,-0.7578580709368863,0.0
35,13,0,208,1.1593220271604938,0.5409570608162315,1.1199171199171198,-0.45454545454545453,-1.6112781954887236,-1.6302460202604812,-0.8083549071683387,-0.7984339181029568,-2.1811939867013583,-0.6420106993060509,-0.6418140621413801,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-0.5962949240970393,-2.033333333334142,-1.774021352313166,-1.7897196261682409,1.7801675282669391,0.0
43,181,2,140,0.031463432078949596,0.18456925862198667,0.24434824434824434,0.5555555555555556,0.07669172932330716,0.007235890014481685,-0.7996388486730446,-0.7911245593825235,0.27847643827695273,-0.604877639339082,-0.604613494952205,-0.747252747252625,-0.36842105262994135,-0.33620689655168867,0.441439360779088,-0.8000000000012126,0.3096085409252745,0.15264797507788272,-0.7763248832001767,0.0
201,288,2,90,-0.41080539809894184,-0.21195645701458835,-0.18115218115218115,1.1313131313131313,-1.6112781954887236,-1.6302460202604812,-0.8009155847760014,-0.7937660844778839,0.42823070251518164,-0.6207058974555203,-0.6204679625101789,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,0.2685231589581656,-2.033333333334142,-1.774021352313166,-1.7897196261682409,-0.5221021203660179,0.0
189,0,0,239,1.2906872699112832,0.6661941257170145,1.6326266326266325,-0.2727272727272727,-1.6112781954887236,-1.6302460202604812,-0.8028930677686558,-0.7975306239391089,-0.47723330442325274,-0.6460326904039518,-0.6458059756083502,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,0.0988162593916724,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.43065269676277895,0.0
97,174,2,28,-0.7038582860529929,-1.2474714323926563,-0.4518444518444518,-0.04040404040404041,0.6962406015037611,0.7988422575976856,-0.7555648775213194,-0.7463483723092558,0.15416305290546486,-0.5495997017821479,-0.5494571773220748,-0.7582417582416251,0.31578947368383264,-0.3448275862068526,0.07335619748022303,0.0666666666652519,1.77580071174381,1.8566978193145967,-0.7607331435048248,0.0
94,340,2,52,-0.6135505407283472,-0.7014489524542885,-0.3808043808043808,0.8787878787878788,0.3503759398496314,0.3994211287988428,-0.7996377413563899,-0.791158738080615,0.38847932928592427,-0.6046100332532653,-0.6044227550595852,-1.285714285714125,-0.05263157894610873,-0.758620689655115,-0.14368798749337428,-0.4000000000006063,0.9572953736655184,0.9968847352024597,-0.7907002460398637,0.0
183,188,2,19,-0.7156182557371372,-1.5839281027880896,-0.4674954674954675,-0.797979797979798,-0.13684210526315357,-0.26483357452965783,-0.7996373722508382,-0.7911008435511946,0.004986990459661004,-0.6050632848893902,-0.6047623139893039,-0.37362637362625006,0.05263157894850214,-0.04310344827581983,0.7243809127870533,-0.2666666666670709,-0.19572953736653567,-0.4330218068535734,-0.6974815470102018,0.0
50,78,1,144,0.8743262462774253,0.2099000235836806,0.2863802863802864,-0.898989898989899,-1.6112781954887236,-1.6302460202604812,-0.8028886385020365,-0.7976282773622276,-0.45901994796184437,-0.645968504442409,-0.6457923513303059,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-1.4443676817649078,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.3059187791999558,0.0
96,175,2,316,0.5307434543320816,0.9181655329367043,2.1393606393606395,2.0454545454545454,0.22556390977443685,0.27206946454413955,-0.7555667230490773,-0.7463253540023779,0.3834200636021953,-0.5498485458176673,-0.549668877642455,-0.7252747252746251,-0.1578947368407196,-0.31896551724136074,-0.1448595532378467,-0.5333333333341418,0.6619217081850711,0.7227414330217788,-0.8055179277361573,0.0
149,197,2,92,-0.21908791437947983,-0.1922705556620544,-0.1676841676841677,0.18181818181818182,-0.1007518796992423,-0.22431259044861962,-0.7996399559896993,-0.7910938683066862,0.42996530789245674,-0.6050356355521104,-0.6047371614759913,-0.2637362637361251,-0.6842105263161674,0.04310344827591783,0.7049905239741436,-1.2000000000048507,-0.11032028469749162,-0.3457943925233648,-0.7828490863351121,0.0
238,7,0,180,1.2906872699112832,0.41071018510007834,0.717948717948718,-0.8686868686868687,-1.6112781954887236,-1.6302460202604812,-0.8009045116094536,-0.7937353934020465,0.754914715235616,-0.6198912294820933,-0.6197217712819083,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-0.45332774253446656,-2.033333333334142,-1.774021352313166,-1.7897196261682409,-0.6358886462278486,0.0
1,209,2,50,-0.5935829307953527,-0.7362807774429369,-0.38835238835238833,0.5454545454545454,-0.03308270676692151,-0.03473227206946602,-0.711495704741765,-0.7015101055598628,0.44615495808037087,-0.49548007396197713,-0.49529438396778797,-0.5714285714285,-0.26315789473533047,-0.19827586206896722,-0.017045736557312004,-0.6666666666676773,0.049822064056935615,0.06230529595013381,-0.7497857518038323,0.0
231,30,1,114,0.6098308288248745,0.0,0.0,-1.0303030303030303,-0.2706766917293345,-0.19826338639652835,-0.799636634039735,-0.7910820103910217,0.15069384215091464,-0.6050178609781446,-0.6048555878928378,-0.07692307692300004,0.2631578947377239,0.18965517241380325,-0.33740489500562104,0.0,-0.5124555160142642,-0.2897196261682409,-0.6683990821883724,0.0
67,32,1,231,0.9131303312138705,0.6354957350902386,1.4935064935064934,0.12121212121212122,-0.3097744360902355,-0.48769898697540087,-0.7996349730647528,-0.791048529217381,0.2783318878288563,-0.60521535624443,-0.6048828364489262,0.45054945054949996,0.7368421052622761,0.6034482758620656,0.9682070316674528,0.5999999999993937,-0.6049822064057219,-0.9127725856697915,-0.7010200978630475,0.0
37,281,2,43,-0.6727803050239712,-0.8699675067490138,-0.41243941243941246,0.9090909090909091,-0.2586466165413584,-0.3342981186685899,-0.7996405096480267,-0.7911406024448929,0.22614917606244098,-0.6051106837532988,-0.6048472037217335,-0.9999999999998751,-0.8421052631568869,-0.5344827586206559,0.43748675346403915,-1.400000000003638,-0.4839857651245694,-0.5825545171339512,-0.797777347745557,0.0
197,48,1,122,0.7497235683971627,0.060897954022823386,0.06985606985606986,-1.0606060606060606,-1.6112781954887236,-1.6302460202604812,-0.8009120782732613,-0.7936816840193311,-0.035920786354446434,-0.6207947703253488,-0.620527699729296,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,0.5821744169527819,-2.033333333334142,-1.774021352313166,-1.7897196261682409,-0.44712907417134423,0.0
70,100,1,37,-0.49345263027471026,-1.0027192687048831,-0.4301994301994302,-0.8282828282828283,-0.20451127819549147,-0.26483357452965783,-0.7996377413563899,-0.7911308371025811,0.3182278115062101,-0.6050632848893902,-0.6048094749517647,-0.84615384615375,-0.05263157894610873,-0.41379310344826237,0.3632005379356119,-0.4000000000006063,-0.35587188612100334,-0.4330218068535734,-0.7306554612556329,0.0
185,137,2,25,-0.7252836149490808,-1.34635311642228,-0.4577274577274577,-0.09090909090909091,-1.6112781954887236,-1.6302460202604812,-0.8008207246492423,-0.7935345063602023,-0.7604076322636737,-0.6265408950979205,-0.6264301561866275,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-1.320649803223101,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.13695297597655612,0.0
230,226,2,24,-0.7210465715532856,-1.3818680918003492,-0.4595404595404595,-0.24242424242424243,-1.6112781954887236,-1.6302460202604812,-0.8083622892793706,-0.7985127383659025,-2.1811939867013583,-0.6423464412587361,-0.6421923978624555,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-1.6396139663811624,-2.033333333334142,-1.774021352313166,-1.7897196261682409,1.7857932712243938,0.0
53,4,0,300,1.2906872699112832,0.8712675032068586,2.1393606393606395,0.3434343434343434,-1.6112781954887236,-1.6302460202604812,-0.8028781189938161,-0.7975836357973733,0.3495952587452979,-0.6455814137204898,-0.6453741907964857,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-0.47744695333843495,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.04484007408840808,0.0
167,87,1,176,0.7371568025938542,0.3904743530867526,0.6652606652606653,-0.32323232323232326,-1.6112781954887236,-1.6302460202604812,-0.808363765701577,-0.7985176210370585,-2.1811939867013583,-0.6423731031196845,-0.6421976379693957,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-1.1244110880179574,-2.033333333334142,-1.774021352313166,-1.7897196261682409,1.7857932712243938,0.0
31,195,2,68,-0.4277482276320945,-0.46256067245982985,-0.30976430976430974,0.29292929292929293,-0.09022556390977816,-0.20260492040520747,-0.7555658002851985,-0.7463602302249203,0.23467765250072012,-0.5503896828472892,-0.5500461653421422,-0.8131868131866251,0.0,-0.38793103448267247,0.5766358295578428,-0.3333333333353544,-0.08540925266904405,-0.29906542056075563,-0.7344151715367808,0.0
42,115,2,81,-0.24410510292226442,-0.30625710699938485,-0.23809523809523808,-0.0707070707070707,-0.12631578947368943,-0.0882778581765581,-0.7586024316581461,-0.7523610330755632,0.4088609424689232,-0.585295983686891,-0.5851140090066957,-0.6483516483515,0.0,-0.258620689655115,-0.14136923216274444,-0.3333333333353544,-0.1708185053380881,-0.05295950155765446,-0.6909573438752664,0.4990559671218765
182,85,1,120,0.4388446133108033,0.04605310027780269,0.05194805194805195,-0.7272727272727273,-0.16390977443609558,-0.18089725036179533,-0.7588172510891726,-0.7527948932839904,-0.41074009829430785,-0.5913116894979422,-0.5910845868542485,-0.406593406593375,-0.36842105262994135,-0.06896551724140973,0.24393218725161955,-0.8000000000012126,-0.25978647686833894,-0.2523364485981464,0.25748486440162455,-1.0334164891076059
200,57,1,168,0.7249409577978835,0.34859332591986675,0.5634365634365635,-0.41414141414141414,-1.6112781954887236,-1.6302460202604812,-0.8026836003681271,-0.7971748864691766,-0.5891153512575957,-0.6404109876491397,-0.6401466601130396,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,0.9377848003198324,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.1822906587786465,0.0
22,90,1,112,0.24852301075502037,-0.015886649557904215,-0.016724016724016723,-0.5656565656565656,-0.26015037593985324,-0.2460202604920318,-0.7996353421703044,-0.7910513193151845,0.08492338826250437,-0.6050504476970817,-0.6048482517431215,0.406593406593375,0.6315789473676653,0.5689655172413117,-0.032034540059226915,0.4666666666658582,-0.4875444839857762,-0.392523364485974,-0.6774666187487909,0.0
30,105,2,61,-0.47758753353279026,-0.5594256166842634,-0.34317534317534315,0.2727272727272727,-0.21954887218045735,-0.14037626628074068,-0.7289376030294704,-0.7162334516683564,-2.1811939867013583,-0.5702586941119254,-0.5702855543875939,-0.2637362637361251,-0.1578947368407196,0.04310344827591783,-0.3119679558684347,-0.5333333333341418,-0.39145907473311176,-0.1651090342679024,1.7857932712243938,0.0
25,209,2,21,-0.7254043028612491,-1.4976232292433118,-0.4645354645354645,-0.5050505050505051,-0.15939849624061095,-0.2373371924746735,-0.7996373722508382,-0.7910841029643743,0.13941890719860672,-0.6050445228390932,-0.6047780343101241,-0.10989010989000006,0.05263157894850214,0.16379310344831136,0.4602009041172099,-0.2666666666670709,-0.24911032028471852,-0.3738317757009445,-0.7218090841235167,0.0
49,70,1,376,1.0378711423531601,1.0751307324437887,2.1393606393606395,1.595959595959596,-1.6112781954887236,-1.6302460202604812,-0.7618555434371024,-0.758829177308274,-0.38847932928592427,-0.6264697968020578,-0.6263180178981091,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-0.10564733186244032,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.10521659801509445,0.0
53,137,2,11,-0.860637522204145,-2.0464887752479193,-0.4763754763754764,0.3434343434343434,-1.6112781954887236,-1.6302460202604812,-0.7599908221904594,-0.7552536669732287,-0.8563891298063084,-0.6124229459875132,-0.6123269323680357,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-1.2278969479260202,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.09681253973958504,0.3034857181853323
145,138,2,113,0.13131912750644364,-0.007908485188375544,-0.008399008399008399,-0.31313131313131315,-1.6112781954887236,-1.6302460202604812,-0.7618557279898782,-0.7589031149000639,-0.34337958947673203,-0.6266850666423088,-0.6265307662398774,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-0.42370520227380554,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.3164238520443416,-0.3711527816743881
95,1,0,282,1.2906872699112832,0.8154303501207646,2.1393606393606395,0.16161616161616163,-0.31127819548873037,-0.5224312590448669,-0.7996370031452866,-0.7910269059594048,1.0667100318011091,-0.6052390556763841,-0.6048838844703143,0.79120879120875,0.157894736843113,0.8706896551723445,1.1425877445398902,-0.13333333333353545,-0.6085409252669287,-0.9875389408099803,-0.6105658916871691,0.0
73,84,1,131,0.2918679980255341,0.12484327676749327,0.1541051541051541,-0.29292929292929293,-0.15187969924811945,-0.14471780028943626,-0.7996395868841477,-0.7911692009473776,0.2619976871928326,-0.6049813243538819,-0.604772794203184,-1.4505494505492502,-0.5789473684215565,-0.8879310344826724,0.016664167761065034,-1.0666666666713152,-0.23131672597864408,-0.1744548286604526,-0.7848395211898374,0.0
26,42,1,157,0.26649136005081797,0.28764877868402344,0.4311614311614312,0.24242424242424243,-0.237593984962413,-0.3010130246020169,-0.7555613710185792,-0.746169108525388,0.5509540329575039,-0.5506721010780772,-0.5503134107960875,0.571428571428625,0.6315789473676653,0.6982758620689672,0.3757781266678816,0.4666666666658582,-0.4341637010676338,-0.5109034267912672,-0.7047798081441955,0.0
85,1,0,276,0.9196102246786908,0.7960256976110335,2.1393606393606395,0.6565656565656566,-1.6112781954887236,-1.6302460202604812,-0.8083567526960966,-0.7984450784941703,-2.1811939867013583,-0.6424570386078559,-0.6422269825682602,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,0.195754983997498,-2.033333333334142,-1.774021352313166,-1.7897196261682409,1.7857932712243938,0.0
95,243,2,40,-0.6257546048289571,-0.9339128294936834,-0.42165242165242167,0.16161616161616163,-0.04511278195489763,-0.12011577424022157,-0.7555661693907499,-0.7462053797968321,0.42707429893033155,-0.5505368168206718,-0.5501446793526161,0.79120879120875,0.157894736843113,0.8706896551723445,0.45721505840317733,-0.13333333333353545,0.02135231316724078,-0.12149532710279812,-0.755867636082161,0.0
140,96,1,118,0.08684797501537693,0.030960820942546503,0.034336034336034334,-0.10101010101010101,-0.12631578947368943,-0.13314037626627545,-0.799637556803614,-0.7911364172981878,0.328924544666093,-0.6049734245432304,-0.6047549778395876,-0.9340659340657501,0.0,-0.4827586206895741,0.09250773591186422,-0.3333333333353544,-0.1708185053380881,-0.14953271028037782,-0.7356315483924477,0.0
103,143,2,81,-0.29183862207574485,-0.30625710699938485,-0.23809523809523808,0.12121212121212122,-1.6112781954887236,-1.6302460202604812,-0.8009133701426918,-0.793732603304243,0.09200636021971435,-0.6207453965087775,-0.6205318918148481,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,0.006135197132182677,-2.033333333334142,-1.774021352313166,-1.7897196261682409,-0.4676969010035111,0.0
